Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,id,RUL,Voltage_measured_mean,Voltage_measured_std,Current_measured_mean,Current_measured_std,Temperature_measured_mean,Temperature_measured_std,Current_charge_mean,Current_charge_std,Voltage_charge_mean,Voltage_charge_std
4.188664487,0.133924374,44.37553216,0.1343,4.259,6535.375,1014,3353.375,4.06711836,0.142895977,1.073504239,0.544593725,45.44188708,1.916514814,1.075697101,0.545589746,4.630332505,0.241081148
4.18975499,0.031834507,44.42875468,0.033,4.208,8925.766,1016,838.969,4.100526009,0.131909952,0.810595936,0.642780474,45.38868442,1.9149523,0.812349419,0.643858345,4.524078179,0.272165469
4.189733508,0.232246687,44.52786239,0.2308,4.309,5648.953,1018,4093.485,4.056509361,0.140805861,1.173913568,0.47992523,45.92462549,2.235589174,1.176187984,0.480789555,4.670627268,0.224540662
4.189422423,0.033931736,44.4259565,0.0346,4.208,8634.703,1020,1039.437,4.100436498,0.13103244,0.822750401,0.638836249,45.45469606,1.990615642,0.824449458,0.639846507,4.529615593,0.271887187
4.189803517,0.030850575,44.43015407,0.033,4.208,9057.234,1023,744.188,4.110233339,0.116845128,0.781554678,0.64587506,44.74614662,0.532614353,0.783196278,0.646999165,4.52633004,0.282289542
4.190192296,0.300719145,44.54790365,0.3046,4.347,5244.063,1026,4273.609,4.052363511,0.136250129,1.22518291,0.436365447,46.06391369,2.332859484,1.227528024,0.437256473,4.692973918,0.214157715
4.189698689,0.031834025,44.43044708,0.034,4.208,8609.062,1028,891.313,4.103996408,0.127328397,0.810671487,0.638745549,45.47758321,2.028189696,0.812337325,0.639812965,4.527693797,0.274262306
4.189406333,0.057791753,44.41471337,0.0583,4.221,7540.172,1030,1934.203,4.092898786,0.131204408,0.911772281,0.612772947,45.6238385,2.146841598,0.913626125,0.613791861,4.569955014,0.266956633
4.189752072,0.035372885,44.42063908,0.0335,4.208,8699.906,1032,747.063,4.10725027,0.124951383,0.791585835,0.640815349,45.46443061,2.033571172,0.793364586,0.641904889,4.521170135,0.275997388
4.18988872,0.172002294,44.45981674,0.1769,4.284,5896.516,1035,3752,4.077959728,0.121916807,1.093863629,0.525516125,44.93131134,0.598520599,1.100495005,0.526240881,4.663718045,0.244569069
4.189572445,0.03217589,44.38262169,0.0335,4.208,8437.61,1038,878,4.104849699,0.124581203,0.813609619,0.636835234,45.50182238,2.089860652,0.819663817,0.637892139,4.532435678,0.275207127
4.190920025,0.072715794,44.39843634,0.0799,4.233,7286.922,1040,2003.094,4.094275851,0.127620047,0.917180987,0.605504063,45.64778638,2.132478336,0.923268526,0.606293192,4.575069388,0.265027998
4.189398904,0.035950463,44.37695786,0.0335,4.208,8174.187,1042,1100.625,4.105926882,0.123839847,0.815958982,0.631863621,45.51702452,2.061845332,0.822222658,0.632760826,4.535817994,0.275452092
4.189739653,0.076052134,44.4313004,0.0815,4.233,7002.609,1044,2324.469,4.093491372,0.127078735,0.935736727,0.598106201,45.72085666,2.181611562,0.942039748,0.598805717,4.585248667,0.265187551
4.189601751,0.194334732,44.46015713,0.2017,4.297,5614.359,1047,3859.078,4.078175002,0.120483142,1.115153918,0.511284152,44.98425045,0.618110239,1.121574413,0.512007726,4.673520771,0.242207521
4.190389369,0.202800745,44.4480487,0.2049,4.297,5735.781,1050,3513.391,4.068701627,0.134039519,1.123051929,0.506712784,46.00841455,2.429069995,1.128677824,0.508012057,4.658276748,0.238239108
4.189838927,0.054658397,44.38507853,0.0578,4.221,7602.219,1052,1673.969,4.098307882,0.127034875,0.882497655,0.617966731,45.61418377,2.170439803,0.885397668,0.61890682,4.56025653,0.271531517
4.189880795,0.324639716,44.56300498,0.3256,4.36,4973,1054,4324.734,4.055847321,0.133220182,1.229157195,0.429034986,46.22085996,2.446683525,1.232576713,0.429775956,4.70176993,0.221180349
4.18775502,0.423911355,44.67426491,0.4264,4.411,4497.547,1056,4835.891,4.04588355,0.132191663,1.301551263,0.362380027,46.40341289,2.538144757,1.304988285,0.36302326,4.729685803,0.210087134
4.191080027,0.027286922,44.42573974,0.0303,4.208,9292.766,1059,84.875,4.123329668,0.107258865,0.707477978,0.643244449,44.77571275,0.564346377,0.709816719,0.644492789,4.50279794,0.289749567
4.191223588,0.056680545,44.42660068,0.0551,4.221,7903.328,1062,1296.75,4.105298282,0.122521521,0.839175628,0.626917432,45.60842815,2.169345091,0.842094405,0.62782579,4.547652092,0.278090455
4.190628148,0.077094892,44.44540031,0.0793,4.233,7139.359,1064,2076.922,4.098125583,0.124624999,0.911539919,0.60594872,45.749833,2.208295217,0.91449161,0.606858348,4.581044573,0.27355525
4.189994246,0.128668792,44.4533917,0.13,4.259,6236.266,1066,3008.484,4.087836176,0.126894807,1.010885234,0.565242983,45.92808099,2.29255607,1.0138,0.566177291,4.621634117,0.261083089
4.19111177,0.054273017,44.43188881,0.0545,4.221,7836.516,1068,1397.047,4.108355206,0.120529626,0.827434016,0.627239452,45.6375105,2.154617227,0.830137181,0.628115935,4.545963163,0.280938959
4.187507243,0.348464972,44.63000192,0.3488,4.373,4594.688,1071,4712.109,4.06585938,0.117677598,1.251584509,0.40817193,45.12935304,0.649082116,1.25490475,0.408841825,4.735652744,0.223225826
4.189711363,0.051788061,44.38208644,0.0551,4.221,7501.656,1074,1726.469,4.103201862,0.122615522,0.870197567,0.618137104,45.67608038,2.209462437,0.872978616,0.619060353,4.563119497,0.276553063
4.188945466,0.202718372,44.46029934,0.2038,4.297,5437.203,1076,3684.985,4.078041008,0.126610316,1.113977438,0.507980653,46.08436581,2.318188929,1.117321944,0.508840172,4.666997141,0.246988013
4.188803586,0.130385209,44.40618598,0.1327,4.259,5971.485,1078,3205.078,4.088199935,0.125088476,1.027616145,0.552691083,45.92528132,2.270205065,1.030707738,0.553593731,4.630734127,0.259336805
4.189740022,0.226995573,44.47671909,0.2275,4.309,5268.36,1080,3902.265,4.077009153,0.126580485,1.126356813,0.497440118,46.130142,2.377068226,1.129604204,0.498270239,4.670007508,0.244586764
4.189229474,0.032167907,44.38606366,0.0324,4.208,8451.672,1083,866.109,4.121434942,0.1067577,0.753233635,0.636495836,44.7953658,0.595755202,0.755812886,0.637558978,4.524232625,0.290882993
4.191582907,0.077816325,44.37183204,0.0782,4.233,7174.531,1086,1962.156,4.103725424,0.121651648,0.880729322,0.609966193,45.70683631,2.24913508,0.883705963,0.610908893,4.567680619,0.276552827
4.191276489,0.076269156,44.38547305,0.0788,4.233,7086.656,1088,2077.188,4.104913139,0.120104854,0.881322124,0.608429587,45.694127,2.179558119,0.884350762,0.609367124,4.568084408,0.276526242
4.190183527,0.321750668,44.53023952,0.3235,4.36,4753.109,1090,4390.047,4.067701027,0.127295356,1.20552544,0.442285082,46.29299734,2.435742828,1.209011092,0.442969999,4.70199828,0.233752285
4.189565373,0.177285853,44.44486916,0.1806,4.284,5486.375,1092,3587.719,4.085449266,0.123933887,1.074728702,0.525585171,46.05902708,2.295501412,1.077936371,0.526405831,4.650233106,0.254497224
4.189329321,0.030847355,44.39624442,0.033,4.208,8338.188,1095,1049.703,4.123854152,0.104464728,0.747484349,0.633767259,44.82732747,0.60177871,0.75029877,0.634867757,4.521982573,0.291570882
4.189346239,0.199811177,44.42295371,0.2033,4.297,5389.125,1098,3735.765,4.080953948,0.126337237,1.102988387,0.511185123,46.12502813,2.416132054,1.106327258,0.512135907,4.663135114,0.25170766
4.189002444,0.278363103,44.48138896,0.2777,4.335,4880.531,1100,4220.953,4.073712243,0.125610769,1.171388546,0.46452967,46.24147317,2.392808515,1.174721007,0.465322494,4.688112847,0.240208372
4.188868585,0.128325301,44.40617576,0.1332,4.259,5929.813,1102,3203.218,4.092781468,0.123118904,1.008256362,0.558208323,45.97725588,2.353777748,1.011490657,0.559071674,4.622730657,0.264622818
4.189529513,0.053893522,44.37972914,0.0572,4.221,7130.343,1104,1898.688,4.110823457,0.115853672,0.851670748,0.612116271,45.70491008,2.152771576,0.854849104,0.613073141,4.557656578,0.2803579
4.189328624,0.154452573,44.44007836,0.1559,4.271,5709.844,1107,3578.094,4.09970452,0.111348833,1.01928654,0.55114364,45.02480673,0.646143025,1.02277473,0.55210012,4.641293529,0.269145776
4.202519846,-0.001014016,24.99170159,-0.0006,0.002,10067.313,1111,505.968,4.207042039,0.017229679,0.268523489,0.405776952,25.79010631,0.66176154,0.271272991,0.407871629,3.247337688,1.964381162
4.203061634,-0.002989771,25.25086274,-0.0006,0.002,9444.343,1114,1362.641,4.208109932,0.013658837,0.223773957,0.350492626,25.83168045,0.779652273,0.226399504,0.352266589,3.053442963,2.036307603
4.203719132,-0.001187158,25.29211183,-0.0006,0.002,8837.594,1116,1968.531,4.208546941,0.014294255,0.241018909,0.360060084,25.9092508,0.893196183,0.243791602,0.361822188,3.301364375,1.914742603
4.204168991,-0.001417078,25.81704837,-0.0006,0.002,8293.5,1118,2512.719,4.208888512,0.01496329,0.258284515,0.367653338,25.89942154,0.952402433,0.261209088,0.369543938,3.540318803,1.755794983
4.203223001,-0.000567036,25.05561387,-0.0006,0.002,10196.36,1120,608.859,4.207854345,0.013529824,0.2047254,0.342380304,25.79244568,0.891849024,0.207387937,0.344105501,2.823256153,2.115866107
4.203216872,-0.001212382,25.63103413,0,0.002,9215.656,1123,1591.438,4.20880067,0.01350342,0.224300581,0.337541989,25.63466257,0.552472989,0.226983561,0.339260016,3.212391745,1.954719981
4.202420089,-0.001165483,25.38897375,0,0.002,10326.984,1127,479.516,4.208010645,0.012973887,0.197687205,0.325865904,25.60820006,0.4963322,0.20031317,0.327559463,2.828837512,2.109658325
4.202887783,-0.004063133,25.82049886,-0.0006,0.002,10083.64,1130,721.844,4.207725095,0.013776827,0.201240638,0.338823861,25.81967614,0.876494057,0.20390451,0.340522883,2.818034641,2.114544227
4.202925227,-0.001007236,25.89618009,-0.0006,0.002,10638.891,1132,167.734,4.207611482,0.013447796,0.191880788,0.333341484,25.79729612,0.86241605,0.194541094,0.335059835,2.688863848,2.147918368
4.211499117,0.039491791,25.88031251,0.0414,4.25,5436.86,1134,5371.593,4.209143402,0.018624662,0.373760865,0.391932232,26.09783021,1.057166533,0.377254042,0.394020793,4.424347015,0.234820328
4.203417891,0.00176729,25.52272196,0,0.002,10138.546,1136,666.797,4.207762571,0.013847029,0.199272072,0.336512667,25.80579218,0.892435321,0.202096699,0.338085769,2.796073089,2.120506914
4.204145932,-0.001860482,25.77468511,-0.0006,0.002,7864.421,1139,2941.344,4.209726077,0.014575086,0.253943589,0.342394489,25.67462203,0.558864965,0.25701976,0.34409608,3.750477798,1.555099834
4.212349956,0.037567183,45.21402031,0.0397,4.25,8547.469,1143,883.718,4.133439956,0.138799687,0.777689282,0.618102882,45.49770994,0.647813323,0.783260073,0.621247897,4.569734223,0.284996072
4.212268211,0.038214326,45.17757437,0.0397,4.25,8512.015,1146,842.11,4.127404194,0.153679846,0.78298126,0.618066744,45.65171503,0.611707021,0.788629625,0.621267864,4.563640297,0.283727449
4.212893789,0.132783295,45.21761069,0.1351,4.301,6507.328,1148,3177.531,4.103299335,0.166157935,0.985797787,0.552633731,45.75200978,0.630671025,0.992463107,0.555666453,4.648316613,0.268346659
4.212857738,0.083942821,45.16536992,0.0861,4.276,7296.156,1150,2101.937,4.11434779,0.161210149,0.895514997,0.58830985,45.67947571,0.619840403,0.901746581,0.591472206,4.61060846,0.277553329
4.213589892,0.105052095,45.26426884,0.109,4.288,6964.672,1152,2484.313,4.110054267,0.163763568,0.9326355,0.573645999,45.75067589,0.597950595,0.93905548,0.576715797,4.627513048,0.275018994
4.21235168,0.203288723,45.4277735,0.2054,4.339,5841.016,1155,3554.984,4.097555276,0.158063252,1.070086812,0.507247233,45.70649535,0.724584309,1.077111318,0.509930602,4.692294154,0.257018543
4.213250929,0.034700591,45.21206483,0.0381,4.25,8922.547,1159,487.422,4.13511306,0.141137352,0.74578301,0.621550871,45.56375853,0.624979604,0.751290245,0.624735015,4.554624155,0.28756276
4.213004128,0.058506523,45.13830401,0.0621,4.263,7883.594,1162,1484.453,4.121225578,0.158651952,0.836705157,0.604750168,45.66889199,0.604891592,0.842706262,0.607997938,4.586652216,0.283423888
4.212400972,0.226601184,45.35774564,0.2311,4.352,5650.516,1164,3749.609,4.088880347,0.173150319,1.096865162,0.491708612,45.82512173,0.621730107,1.104198997,0.494448886,4.693240803,0.258355863
4.213448062,0.081851142,45.25340503,0.0855,4.276,7463.468,1166,1969.922,4.117823859,0.159568237,0.876479154,0.590598,45.75009257,0.577350628,0.882635018,0.59375269,4.603276707,0.279948677
4.210654368,0.423196015,45.55563122,0.4268,4.453,4624,1168,4757.859,4.065042083,0.179026354,1.255911705,0.373668737,45.87675688,0.653096759,1.264009646,0.375963043,4.752128607,0.242403449
4.214002169,0.035643254,45.19890118,0.037,4.25,9308.516,1171,165.984,4.140099486,0.136813406,0.717510927,0.619820128,45.60688959,0.613588983,0.722910267,0.623046255,4.541069025,0.285282325
4.211457809,0.137051246,45.3152841,0.1384,4.301,6441.313,1174,2966.906,4.10567937,0.165468261,0.982583858,0.549080427,45.77192764,0.598343355,0.98921195,0.552089923,4.6458,0.270765161
4.213641332,0.157168982,45.30169671,0.1586,4.314,6349.468,1176,3059.407,4.104309546,0.165561766,0.996747012,0.542760723,45.79238804,0.590406827,1.003513841,0.54571826,4.651530794,0.269492141
4.213905304,0.05892269,45.10950885,0.061,4.263,8111.984,1178,1320.703,4.126761126,0.154506208,0.806936913,0.607765173,45.62066191,0.597023617,0.81270866,0.611042251,4.572440652,0.284183979
4.213881149,0.081555217,45.27176612,0.0855,4.276,7567.735,1180,1904,4.121404935,0.157519447,0.858410186,0.59285036,45.73156404,0.572837114,0.864453377,0.596068634,4.595065349,0.281468447
4.2102027,0.256166762,45.50650373,0.2605,4.364,5356.296,1183,4169.938,4.093022728,0.157600099,1.128782148,0.467856054,45.70007611,0.743275177,1.136327876,0.470341958,4.711924324,0.251962729
4.20636842,-0.003952501,45.15414441,0,0.002,9950.562,1186,21.156,4.142858259,0.142341928,0.667271558,0.624228275,45.65223522,0.571141404,0.672436022,0.627452344,4.305930112,1.022553898
4.211084707,0.328903963,45.745925,0.3314,4.402,5048.235,1188,4543.64,4.08107484,0.173120369,1.176495834,0.433794537,45.92498153,0.618037534,1.184279399,0.436322191,4.725352794,0.252537645
4.211795053,0.131836466,45.22721357,0.1351,4.301,6501.875,1190,3016.313,4.10979463,0.162416282,0.965749276,0.553528015,45.74352822,0.603758002,0.972329139,0.556533561,4.641730464,0.274627731
4.213564525,0.155413363,45.67537647,0.158,4.314,6457.578,1192,3089.359,4.108507095,0.163910517,0.979930235,0.544389216,45.98850739,0.563627031,0.986586195,0.547397304,4.648535354,0.272824842
4.212510261,0.037003176,45.31830172,0.0392,4.25,9037.953,1195,648.828,4.141051674,0.135049681,0.727573504,0.61424932,45.68346565,0.606443439,0.732930568,0.617467558,4.548620741,0.287615843
4.213361661,0.036178855,45.21178877,0.0376,4.25,9173.562,1198,392.938,4.13931779,0.144242368,0.715049534,0.616770055,45.70476457,0.565870551,0.720242829,0.620026177,4.538467092,0.288285194
4.211226394,0.138317656,45.39631801,0.139,4.301,6393.422,1200,3163.313,4.109785989,0.161572903,0.979404439,0.545097051,45.90086,0.594668605,0.985911025,0.548047413,4.648801966,0.274114531
4.211998385,0.064309588,45.32299254,0.0637,4.263,7995.187,1202,1639.282,4.129740183,0.150608232,0.809896686,0.59970105,45.80607472,0.551062578,0.81554329,0.60289408,4.578304397,0.285491172
4.213571916,0.104587607,45.60111643,0.1112,4.288,7180.797,1204,2706.718,4.120984393,0.156307601,0.889807084,0.576262847,45.95040654,0.542470685,0.895936451,0.579368365,4.611767457,0.280826158
4.213746797,0.058897908,45.29641971,0.061,4.263,8337.703,1207,1480.093,4.138677638,0.134597693,0.770182284,0.605004217,45.65887745,0.623831137,0.775709798,0.608176594,4.567503359,0.286547771
4.211378319,0.112538237,45.30883849,0.1133,4.288,6577.094,1211,2786.141,4.132450701,0.117147774,0.915135914,0.565941995,45.67824781,0.644797601,0.9213927,0.568973313,4.643229624,0.277922036
4.211780184,0.061157452,45.18946167,0.0648,4.263,7402.563,1214,1940.968,4.138297691,0.123443448,0.820641568,0.593836879,45.97587289,0.867199527,0.826374521,0.596923058,4.593314815,0.284599471
4.213194538,0.205245623,45.36745218,0.2071,4.339,5612.984,1216,3733.906,4.117892983,0.131218124,1.026916358,0.516532575,46.22807362,0.83435878,1.03374547,0.519182328,4.683687919,0.26551486
4.214418962,0.033929012,45.21303841,0.0359,4.25,9262.016,1218,68.469,4.155099507,0.111543626,0.663123442,0.611278954,45.86418539,0.802266298,0.668074896,0.614379014,4.526546973,0.288491438
4.212611994,0.087362587,45.36857714,0.0872,4.276,7261.032,1220,2130.546,4.14100425,0.119117876,0.822707121,0.587006791,46.04390817,0.784739138,0.828463316,0.590070711,4.597996671,0.284482677
4.21125077,0.112742227,45.37315154,0.1139,4.288,6499.203,1223,2980.5,4.140574849,0.106773416,0.8984299,0.563247271,45.71765118,0.611274383,0.904563303,0.566239087,4.639926009,0.279126187
4.210511607,0.253206801,45.3589992,0.2551,4.364,4420.219,1227,4312.953,4.142799358,0.092028655,1.054347768,0.482788111,45.93982093,0.586713554,1.061189369,0.485320767,4.722048726,0.269045393
4.20939453,0.923125724,46.959503,0.9293,4.707,2551.921,1230,619.704,4.088920745,0.104286143,1.411545895,0.225424557,48.12536889,2.169759334,1.420352336,0.226708623,4.842057944,0.252404501
4.183302326,-0.005211284,25.6817596,0.0001,-0.01,9265.219,1233,1308.062,4.182395983,0.026043268,0.378795994,0.496832057,25.88265732,0.724746513,0.379822817,0.497689199,3.891722291,1.436273228
4.181842964,-0.007366107,25.85025109,0.0001,-0.01,10162.25,1236,644.734,4.184348218,0.020212119,0.293542286,0.446256662,25.88340546,0.778188567,0.295160385,0.446743948,3.294826199,1.913601044
4.183487663,-0.003606104,26.06706486,0.0001,-0.01,8673.906,1238,2132.219,4.184647843,0.021847107,0.343532246,0.463306653,25.98303106,0.841302428,0.344755195,0.46408867,3.871519503,1.433561618
4.183124414,-0.004661849,26.03851032,0.0001,-0.01,8506.25,1240,2299.969,4.18460126,0.021981253,0.347219086,0.462985389,25.97076951,0.838328689,0.348622994,0.463701911,3.896411659,1.405243878
4.181749845,-0.005456565,25.70611725,0.0001,-0.01,10796.219,1242,9,4.184346361,0.018945336,0.264279617,0.42768601,25.83243464,0.790310226,0.266102835,0.427976287,3.026856816,2.040557425
4.18163916,-0.005341668,25.61755761,0.0001,-0.01,10534.016,1245,273.078,4.185260981,0.017263905,0.261764845,0.418465485,25.7334512,0.661016116,0.263741243,0.418869706,3.104928115,2.00202377
4.182037103,-0.004664879,25.25930068,0.0001,-0.01,10224.906,1249,581.594,4.184797881,0.019665727,0.284604209,0.439562879,25.74158508,0.682059802,0.286586951,0.439932003,3.247908945,1.937786186
4.184340814,0.001193041,25.55135968,0.0001,-0.01,8180.343,1252,2625.141,4.184898115,0.022750134,0.352556232,0.462659066,25.94892119,0.872284173,0.354079219,0.463461555,4.091260268,1.11696435
4.190430515,0.058814528,25.65019463,0.0572,4.221,5791.141,1254,5015.484,4.183529874,0.026094665,0.481628215,0.485486867,26.09868369,0.944261557,0.483165957,0.486382177,4.432078781,0.268682225
4.184548338,0.000461676,25.40862561,0.0001,-0.01,7630.703,1256,3177.75,4.185431738,0.021966698,0.366134401,0.459762864,25.96421233,0.902432423,0.367681317,0.460470174,4.247853203,0.792623605
