,Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
2156,2.815593329,-0.996121379,9.898048983,1,2.202,5228.265
2157,2.798510921,-0.996500806,9.962938104,1,2.184,5241.687
2158,2.780895095,-0.993654024,10.07922207,1,2.165,5255.062
2159,2.762383127,-0.998683489,10.1059868,1,2.143,5268.484
2160,2.743255739,-0.994802074,10.14027921,1,2.124,5281.937
2161,2.722749447,-0.997213488,10.25450385,1,2.103,5295.296
2162,2.701087964,-0.996148087,10.27416124,1,2.081,5308.812
2163,2.678367448,-0.995897119,10.36460959,1,2.059,5322.375
2164,2.654273669,-0.996191336,10.44362706,1,2.035,5335.953
2165,2.628236871,-0.995179521,10.53390272,1,2.009,5349.546
2166,2.600786416,-0.993734574,10.65560776,1,1.98,5363.078
2167,2.570671094,-0.994792703,10.69891411,1,1.948,5376.562
2168,2.538818142,-0.993989195,10.79695768,1,1.915,5390.062
2169,2.504107639,-0.995123189,10.84552145,1,1.88,5403.562
2170,2.465765118,-0.995201284,10.92724215,1,1.842,5417.062
2171,2.99499983,-0.001390852,11.02097915,0.0004,0,5430.687
2172,3.1016056,-0.004353115,10.94558884,0.0004,0,5444.343
2173,3.151832947,-0.00052116,10.86377939,0.0004,0,5458
2174,3.187783651,-0.003953424,10.76339791,0.0004,0,5471.687
2175,3.216180553,-0.000328365,10.68235868,0.0004,0,5485.343
2176,3.239639068,-0.004478856,10.55991922,0.0004,0,5499.046
